CSV,A,592.182,-12.2244,0.4844,1
CSV,A,599.013,-12.0874,0.4883,1
CSV,A,605.847,-12.0527,0.4844,1
CSV,A,612.699,-11.8416,0.4922,1
CSV,A,619.555,-11.6773,0.4961,1
CSV,A,626.405,-11.8857,0.4922,1
CSV,A,633.225,-11.6570,0.5000,1
CSV,A,640.087,-11.5384,0.5039,1
CSV,A,646.932,-11.7597,0.5000,1
CSV,A,653.780,-11.7538,0.5000,1
CSV,A,660.611,-11.8975,0.4961,1
CSV,A,667.456,-11.8198,0.5000,1
CSV,A,674.319,-11.8980,0.4961,1
CSV,A,681.184,-11.7009,0.5039,1
CSV,A,688.025,-11.6395,0.5039,1
CSV,A,694.856,-11.4898,0.5078,1
CSV,A,701.703,-11.6205,0.5078,1
CSV,A,708.564,-11.6244,0.5117,1
CSV,A,715.413,-11.6565,0.5117,1
CSV,A,722.235,-11.5055,0.5156,1
CSV,A,729.092,-11.6998,0.5117,1
CSV,A,735.944,-11.5461,0.5156,1
CSV,A,742.798,-11.6777,0.5156,1
CSV,A,749.631,-11.9147,0.5117,1
CSV,A,756.477,-11.8060,0.5117,1
CSV,A,763.327,-12.0630,0.5078,1
CSV,A,770.184,-11.8541,0.5156,1
CSV,A,777.023,-11.9608,0.5117,1
CSV,A,783.851,-12.0945,0.5078,1
CSV,A,790.703,-12.2709,0.5039,1
CSV,A,797.566,-12.1340,0.5078,1
CSV,A,804.426,-11.9767,0.5078,1
CSV,A,811.248,-11.7460,0.5156,1
CSV,A,818.100,-11.5897,0.5195,1
CSV,A,824.951,-11.7145,0.5156,1
CSV,A,831.799,-11.7430,0.5195,1
CSV,A,838.632,-11.7665,0.5156,1
CSV,A,845.480,-11.9397,0.5156,1
CSV,A,852.332,-12.1281,0.5117,1
CSV,A,859.188,-12.1538,0.5078,1
CSV,A,866.027,-12.0264,0.5117,1
CSV,A,872.853,-12.0859,0.5117,1
CSV,A,879.699,-11.9044,0.5156,1
CSV,A,886.556,-11.9439,0.5156,1
CSV,A,893.412,-12.1025,0.5117,1
CSV,A,900.230,-12.2728,0.5078,1
CSV,A,907.086,-11.9785,0.5117,1
CSV,A,913.941,-11.9826,0.5117,1
CSV,A,920.799,-12.0192,0.5117,1
CSV,A,927.632,-12.1410,0.5078,1
CSV,A,934.469,-12.2249,0.5078,1
CSV,A,941.326,-12.1728,0.5078,1
CSV,A,948.185,-12.1603,0.5039,1
CSV,A,955.017,-12.3008,0.5039,1
CSV,A,961.844,-12.3097,0.5000,1
CSV,A,968.699,-12.1060,0.5039,1
CSV,A,975.554,-12.1013,0.5039,1
CSV,A,982.401,-12.2461,0.5000,1
CSV,A,989.219,-12.4698,0.4961,1
CSV,A,996.072,-12.4026,0.4961,1
CSV,A,1002.927,-12.0741,0.5000,1
CSV,A,1009.769,-12.0104,0.5039,1
CSV,A,1016.592,-12.0106,0.5039,1
CSV,A,1023.454,-12.0139,0.5039,1
CSV,A,1030.321,-12.2545,0.4961,1
CSV,A,1037.180,-12.2081,0.4961,1
CSV,A,1044.012,-12.1035,0.5000,1
CSV,A,1050.847,-12.1601,0.4961,1
CSV,A,1057.703,-12.2722,0.4922,1
CSV,A,1064.559,-12.4051,0.4883,1
CSV,A,1071.412,-12.3152,0.4922,1
CSV,A,1078.229,-12.5335,0.4844,1
CSV,A,1085.091,-12.7048,0.4766,2
CSV,A,1091.947,-12.4720,0.4844,2
CSV,A,1098.801,-12.3769,0.4805,2
CSV,A,1105.646,-12.2279,0.4883,2
CSV,A,1112.483,-12.3041,0.4805,2
